WE12 at 20% dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,site,arrive,depart,lat,long,,,,,,,,,,,,,,,,,,,,,,
8/4/2014,WE12,12:48,13:17,41 42.157,83 15.781,,,,,,,,,,,,,,,,,,,,,,
Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Ch1 Peak,Ch2 Peak,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Date,Diameter (ABD),Diameter (ESD),Edge Gradient,Elongation,Image File,Intensity,Length,Perimeter,Roughness,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
621,2800.25,2800.25,0.8,210.42,221.9,1.05,0.65,0.69,0.91,1.44,8/5/2014,59.71,69.83,37.95,2.05,WE12at20%dilutionRepF_000007.tif,192.98,82.99,275.7,1.1,0.6,14:05:34,2014-08-05T18:05:34.010,0.14,1.11E+05,1.78E+05,55.05
622,6645.14,6645.14,0.81,231.72,71.28,0.31,0.82,0.88,0.97,1.14,8/5/2014,91.98,96.15,172.41,1,WE12at20%dilutionRepF_000007.tif,83.12,104.86,352.98,1.06,0.83,14:05:34,2014-08-05T18:05:34.244,0.04,4.07E+05,4.65E+05,83.12
623,2416.79,2416.79,0.1,231.72,71.28,0.31,0,0.23,0.19,4.35,8/5/2014,55.47,129.43,62.79,11.57,WE12at20%dilutionRepF_000007.tif,195.07,202.53,450.53,1.03,0.66,14:05:34,2014-08-05T18:05:34.244,0.57,8.94E+04,1.14E+06,11.83
624,2227.18,2227.18,0.77,29.52,0.75,0.03,0.8,0.89,0.95,1.13,8/5/2014,53.25,57.36,36.92,1,WE12at20%dilutionRepF_000007.tif,144.97,65.95,222.06,1.05,0.84,14:05:34,2014-08-05T18:05:34.537,0.07,7.91E+04,9.88E+04,48.78
625,1628.06,1628.06,0.75,29.52,0.75,0.03,0.79,0.86,0.95,1.16,8/5/2014,45.53,49.29,105.78,1,WE12at20%dilutionRepF_000007.tif,147.61,57.17,199.43,1.07,0.89,14:05:34,2014-08-05T18:05:34.537,0.08,4.94E+04,6.27E+04,39.91
626,8275.45,8275.45,0.64,133.55,136.2,1.02,0.58,0.7,0.87,1.42,8/5/2014,102.65,116.81,35.14,1.95,WE12at20%dilutionRepF_000007.tif,171.47,139.15,434.03,1.09,0.68,14:05:34,2014-08-05T18:05:34.735,0.12,5.66E+05,8.34E+05,83.95
627,6981.69,6981.69,0.53,133.55,136.2,1.02,0.48,0.74,0.8,1.35,8/5/2014,94.28,107.54,107.61,1.61,WE12at20%dilutionRepF_000007.tif,118.12,137.4,392.34,1.06,0.71,14:05:34,2014-08-05T18:05:34.735,0.12,4.39E+05,6.51E+05,71.19
628,12591.11,12591.11,0.65,81.17,71,0.87,0.6,0.66,0.89,1.52,8/5/2014,126.62,142.87,107.39,2.35,WE12at20%dilutionRepF_000007.tif,134.79,170.1,541.9,1.13,0.73,14:05:35,2014-08-05T18:05:35.354,0.11,1.06E+06,1.53E+06,103.73
629,21588.99,21588.99,0.58,81.17,71,0.87,0.48,0.68,0.85,1.46,8/5/2014,165.79,188.75,86.07,2.13,WE12at20%dilutionRepF_000007.tif,98.04,228.81,680.96,1.09,0.81,14:05:35,2014-08-05T18:05:35.354,0.12,2.39E+06,3.52E+06,128.61
630,4875.4,4875.4,0.59,45.24,37.38,0.83,0.58,0.79,0.85,1.27,8/5/2014,78.79,88.11,64.01,1,WE12at20%dilutionRepF_000007.tif,161,108.24,325.45,1.06,0.64,14:05:35,2014-08-05T18:05:35.500,0.11,2.56E+05,3.58E+05,61.07
631,5453.59,5453.59,0.94,184.06,143.64,0.78,0.88,0.87,0.99,1.14,8/5/2014,83.33,87.63,27.78,1,WE12at20%dilutionRepF_000007.tif,170.99,93.08,324.74,1.06,0.83,14:05:35,2014-08-05T18:05:35.586,0.05,3.03E+05,3.52E+05,80.59
632,6203.16,6203.16,0.78,92.25,0.75,0.01,0.77,0.85,0.96,1.17,8/5/2014,88.87,94.75,86.27,1,WE12at20%dilutionRepF_000007.tif,140.09,110.23,347.78,1.06,0.81,14:05:35,2014-08-05T18:05:35.658,0.06,3.68E+05,4.45E+05,80.56
633,2346.39,2346.39,0.78,40.28,0.75,0.02,0.78,0.87,0.95,1.15,8/5/2014,54.66,58.85,109.07,1,WE12at20%dilutionRepF_000007.tif,143.12,68.37,228.99,1.06,0.75,14:05:36,2014-08-05T18:05:36.312,0.07,8.55E+04,1.07E+05,51.31
634,12425.04,12425.04,0.79,192.58,185.51,0.96,0.75,0.77,0.96,1.29,8/5/2014,125.78,135.18,57.89,1.27,WE12at20%dilutionRepF_000007.tif,131.27,148.87,496.63,1.09,0.83,14:05:36,2014-08-05T18:05:36.374,0.07,1.04E+06,1.29E+06,111.7
635,65213.09,65213.09,0.94,221.9,0.75,0,0.12,0.25,0.65,4.02,8/5/2014,288.15,390.92,80.51,10.55,WE12at20%dilutionRepF_000007.tif,142.57,448.84,1899.98,1.5,0.24,14:05:36,2014-08-05T18:05:36.518,0.26,1.25E+07,3.13E+07,299
636,21540.43,21540.43,0.44,331.52,275.53,0.83,0.15,0.52,0.67,1.91,8/5/2014,165.61,204.27,109.2,3.72,WE12at20%dilutionRepF_000007.tif,104.23,265.6,775.79,1.15,0.35,14:05:37,2014-08-05T18:05:37.607,0.19,2.38E+06,4.46E+06,125.66
637,7835.04,7835.04,0.83,33.48,0.75,0.02,0.81,0.85,0.98,1.17,8/5/2014,99.88,105.63,37.12,1,WE12at20%dilutionRepF_000007.tif,160.89,120.95,385.3,1.06,0.84,14:05:37,2014-08-05T18:05:37.704,0.05,5.22E+05,6.17E+05,90
638,901.3,901.3,0.52,33.48,0.75,0.02,0.61,0.8,0.79,1.25,8/5/2014,33.88,40.31,122.31,1,WE12at20%dilutionRepF_000007.tif,142.01,53.08,165.68,1.05,0.66,14:05:37,2014-08-05T18:05:37.704,0.16,2.04E+04,3.43E+04,24.81
639,4740.92,4740.92,0.67,134.34,122.23,0.91,0.61,0.56,0.88,1.8,8/5/2014,77.69,91.88,63.55,3.35,WE12at20%dilutionRepF_000007.tif,142.88,103.74,383.45,1.2,0.59,14:05:38,2014-08-05T18:05:38.180,0.15,2.46E+05,4.06E+05,68.79
640,15668.36,15668.36,0.37,210.83,179.41,0.85,0.08,0.54,0.59,1.85,8/5/2014,141.24,178.35,152.37,3.53,WE12at20%dilutionRepF_000007.tif,86.48,231.64,660.28,1.12,0.41,14:05:38,2014-08-05T18:05:38.438,0.21,1.48E+06,2.97E+06,106.18
641,6813.29,6813.29,0.69,144.49,121.75,0.84,0.53,0.67,0.86,1.49,8/5/2014,93.14,105.52,83.09,2.22,WE12at20%dilutionRepF_000007.tif,143.4,123.35,407.82,1.12,0.37,14:05:38,2014-08-05T18:05:38.597,0.12,4.23E+05,6.15E+05,89.62
642,8748.25,8748.25,0.81,158.18,0.75,0,0.77,0.87,0.96,1.14,8/5/2014,105.54,111.07,131.44,1,WE12at20%dilutionRepF_000007.tif,97.22,124.99,399.27,1.05,0.73,14:05:38,2014-08-05T18:05:38.717,0.05,6.16E+05,7.18E+05,96.47
643,1047.2,1047.2,0.61,37.01,0.75,0.02,0.62,0.71,0.79,1.41,8/5/2014,36.51,45.02,142.04,1.91,WE12at20%dilutionRepF_000007.tif,115.78,53.31,185.87,1.08,0.52,14:05:39,2014-08-05T18:05:39.656,0.19,2.55E+04,4.78E+04,33.49
644,23631.63,23631.63,0.74,230.35,0.75,0,0.33,0.56,0.78,1.78,8/5/2014,173.46,216.07,118.44,3.29,WE12at20%dilutionRepF_000007.tif,91.05,246.39,782.65,1.1,0.4,14:05:39,2014-08-05T18:05:39.887,0.2,2.73E+06,5.28E+06,176.36
645,54064.59,54064.59,0.36,360.09,380.49,1.06,0,0.46,0.56,2.2,8/5/2014,262.37,352.73,153.06,4.69,WE12at20%dilutionRepF_000007.tif,57.61,483.23,1283.65,1.13,0.42,14:05:40,2014-08-05T18:05:40.073,0.26,9.46E+06,2.30E+07,185.14
646,5212.75,5212.75,0.27,360.09,380.49,1.06,0.01,0.48,0.43,2.09,8/5/2014,81.47,116.76,112.97,4.32,WE12at20%dilutionRepF_000007.tif,90.04,162.84,429.97,1.08,0.43,14:05:40,2014-08-05T18:05:40.073,0.3,2.83E+05,8.34E+05,49.23
647,2178.28,2178.28,0.79,31.07,0.75,0.02,0.79,0.85,0.96,1.17,8/5/2014,52.66,56.45,58.11,1,WE12at20%dilutionRepF_000007.tif,168.22,65.64,224.51,1.08,0.75,14:05:40,2014-08-05T18:05:40.508,0.07,7.65E+04,9.42E+04,48.76
648,2800.25,2800.25,0.13,31.07,0.75,0.02,0,0.3,0.24,3.36,8/5/2014,59.71,115,169.57,8.44,WE12at20%dilutionRepF_000007.tif,157.16,176.57,420.48,1.07,0.34,14:05:40,2014-08-05T18:05:40.508,0.48,1.11E+05,7.96E+05,19.48
649,1015.23,1015.23,0.57,9.22,0.75,0.08,0.62,0.73,0.8,1.38,8/5/2014,35.95,43.65,115,1.76,WE12at20%dilutionRepF_000007.tif,145.12,54.76,181.69,1.08,0.59,14:05:41,2014-08-05T18:05:41.423,0.18,2.43E+04,4.36E+04,31.07
650,4316.95,4316.95,0.58,9.22,0.75,0.08,0.59,0.8,0.86,1.25,8/5/2014,74.14,82.68,50.33,1,WE12at20%dilutionRepF_000007.tif,155.59,102,307,1.06,0.77,14:05:41,2014-08-05T18:05:41.423,0.1,2.13E+05,2.96E+05,57.13
651,70657.46,75146.82,0.42,174.19,0.75,0,0,0.14,0.42,6.92,8/5/2014,299.94,450.41,136.07,19.7,WE12at20%dilutionRepF_000007.tif,113.19,569.66,2666.69,2.07,0.28,14:05:41,2014-08-05T18:05:41.549,0.33,1.41E+07,4.78E+07,284.4
652,6599.33,6599.33,0.89,78.81,0.75,0.01,0.85,0.87,0.98,1.15,8/5/2014,91.67,96.67,123.9,1,WE12at20%dilutionRepF_000007.tif,125.19,105.83,354,1.06,0.84,14:05:41,2014-08-05T18:05:41.857,0.05,4.03E+05,4.73E+05,87.22
653,21524.25,21524.25,0.86,216.72,70.72,0.33,0.58,0.61,0.91,1.65,8/5/2014,165.55,186.35,61.15,2.81,WE12at20%dilutionRepF_000007.tif,102.81,199.65,720.73,1.17,0.58,14:05:42,2014-08-05T18:05:42.533,0.11,2.38E+06,3.39E+06,165.72
654,22577.04,22577.04,0.28,280.45,230.81,0.82,0,0.38,0.41,2.6,8/5/2014,169.55,248.55,143.9,6.01,WE12at20%dilutionRepF_000007.tif,84.87,335.79,926.9,1.14,0.4,14:05:42,2014-08-05T18:05:42.630,0.32,2.55E+06,8.04E+06,125.66
655,10959.06,10959.06,0.58,81.33,0.75,0.01,0.48,0.58,0.82,1.71,8/5/2014,118.12,144.03,42.13,3.06,WE12at20%dilutionRepF_000007.tif,162.86,167.54,540.47,1.12,0.66,14:05:42,2014-08-05T18:05:42.856,0.18,8.63E+05,1.56E+06,97.97
656,9105.74,9105.74,0.11,5.11,0.75,0.15,0,0.26,0.2,3.92,8/5/2014,107.67,218.56,53.2,10.21,WE12at20%dilutionRepF_000007.tif,198.21,335.57,752.22,1.05,0.47,14:05:42,2014-08-05T18:05:42.963,0.51,6.54E+05,5.47E+06,36.96
657,1386.72,1386.72,0.84,5.11,0.75,0.15,0.8,0.73,0.94,1.36,8/5/2014,42.02,48.33,10.45,1.69,WE12at20%dilutionRepF_000007.tif,227.47,57.03,202.89,1.11,0.67,14:05:42,2014-08-05T18:05:42.963,0.13,3.88E+04,5.91E+04,38.41
658,38132.94,38132.94,0.28,306.43,290.57,0.95,0,0.37,0.45,2.71,8/5/2014,220.35,313.13,39.43,6.36,WE12at20%dilutionRepF_000007.tif,128.39,435.49,1208.29,1.19,0.46,14:05:43,2014-08-05T18:05:43.641,0.3,5.60E+06,1.61E+07,142.32
659,709.95,709.95,0.35,174.53,0.75,0,0.48,0.69,0.62,1.45,8/5/2014,30.07,40.23,35.88,2.09,WE12at20%dilutionRepF_000007.tif,208.46,57.85,164.25,1.05,0.69,14:05:43,2014-08-05T18:05:43.918,0.25,1.42E+04,3.41E+04,14.61
660,26128.55,26128.55,0.48,174.53,0.75,0,0,0.35,0.47,2.86,8/5/2014,182.39,270.34,56.75,6.83,WE12at20%dilutionRepF_000007.tif,108.71,312.77,1039.14,1.18,0.33,14:05:43,2014-08-05T18:05:43.918,0.33,3.18E+06,1.03E+07,205.8
661,1873.54,1873.54,0.67,16.23,55.3,3.41,0.71,0.74,0.9,1.35,8/5/2014,48.84,55.84,98.77,1.61,WE12at20%dilutionRepF_000007.tif,149.55,69.52,226.55,1.1,0.77,14:05:44,2014-08-05T18:05:44.183,0.13,6.10E+04,9.11E+04,44.72
662,39031.81,39031.81,0.31,154.49,0.75,0,0,0.36,0.39,2.8,8/5/2014,222.93,336.29,82.53,6.65,WE12at20%dilutionRepF_000007.tif,127.68,453.69,1241.84,1.14,0.16,14:05:45,2014-08-05T18:05:45.060,0.34,5.80E+06,1.99E+07,171.5
663,3268.2,3268.2,0.7,239.6,180.83,0.75,0.74,0.88,0.93,1.14,8/5/2014,64.51,69.6,136.7,1,WE12at20%dilutionRepF_000007.tif,112.5,85.57,260.71,1.05,0.78,14:05:45,2014-08-05T18:05:45.489,0.07,1.41E+05,1.77E+05,55.49
664,1248.17,1248.17,0.6,239.6,180.83,0.75,0.67,0.77,0.86,1.29,8/5/2014,39.87,45.66,101.11,1.29,WE12at20%dilutionRepF_000007.tif,170.67,58.17,190.05,1.09,0.58,14:05:45,2014-08-05T18:05:45.489,0.13,3.32E+04,4.98E+04,32.59
665,7311.56,7311.56,0.78,123.2,15.88,0.13,0.67,0.74,0.93,1.36,8/5/2014,96.49,107.73,86.32,1.65,WE12at20%dilutionRepF_000007.tif,120.23,130.1,401.61,1.09,0.62,14:05:45,2014-08-05T18:05:45.585,0.1,4.70E+05,6.55E+05,90.95
666,920.16,920.16,0.7,123.2,15.88,0.13,0.67,0.68,0.88,1.47,8/5/2014,34.23,40.68,145.84,2.15,WE12at20%dilutionRepF_000007.tif,130.32,47.03,180.97,1.14,0.41,14:05:45,2014-08-05T18:05:45.585,0.16,2.10E+04,3.52E+04,33.77
667,2657.61,2657.61,0.8,139.73,103.81,0.74,0.64,0.66,0.92,1.51,8/5/2014,58.17,69.67,89.45,2.31,WE12at20%dilutionRepF_000007.tif,146.32,84.31,276,1.1,0.57,14:05:46,2014-08-05T18:05:46.146,0.17,1.03E+05,1.77E+05,54.01
668,5340.6,5340.6,0.65,157.56,0.75,0,0.68,0.86,0.91,1.16,8/5/2014,82.46,88.39,210.1,1,WE12at20%dilutionRepF_000007.tif,65.32,106.88,324.13,1.05,0.87,14:05:46,2014-08-05T18:05:46.317,0.07,2.94E+05,3.62E+05,64.91
669,7419.16,7419.16,0.56,203.89,179.06,0.88,0.5,0.7,0.83,1.44,8/5/2014,97.19,111.61,91.25,2.02,WE12at20%dilutionRepF_000007.tif,122.7,144.48,415.99,1.09,0.7,14:05:46,2014-08-05T18:05:46.599,0.13,4.81E+05,7.28E+05,75.4
670,1307.33,1307.33,0.15,203.89,179.06,0.88,0.06,0.34,0.28,2.96,8/5/2014,40.8,79.85,38.69,7.17,WE12at20%dilutionRepF_000007.tif,213.9,123.76,292.61,1.04,0.62,14:05:46,2014-08-05T18:05:46.599,0.49,3.56E+04,2.67E+05,11.66
671,23688.46,23688.46,0.41,210,0.75,0,0.05,0.54,0.63,1.87,8/5/2014,173.67,220.17,122.39,3.58,WE12at20%dilutionRepF_000008.tif,112.41,298.33,802.31,1.11,0.46,14:05:46,2014-08-05T18:05:46.746,0.21,2.74E+06,5.59E+06,129.86
672,16084.02,16084.02,0.54,198.74,26.91,0.14,0.46,0.76,0.83,1.31,8/5/2014,143.1,159.36,38.13,1.41,WE12at20%dilutionRepF_000008.tif,146.78,201.09,562.81,1.06,0.8,14:05:47,2014-08-05T18:05:47.073,0.1,1.53E+06,2.12E+06,106.97
673,37547.77,37547.77,0.63,325.7,319.98,0.98,0.54,0.8,0.89,1.25,8/5/2014,218.65,234.41,39.79,1,WE12at20%dilutionRepF_000008.tif,139.24,283.56,816.28,1.06,0.83,14:05:47,2014-08-05T18:05:47.242,0.07,5.47E+06,6.74E+06,174.06
674,7173.36,7173.36,0.13,325.7,319.98,0.98,0,0.31,0.24,3.28,8/5/2014,95.57,180.75,93.09,8.18,WE12at20%dilutionRepF_000008.tif,160.87,265.63,619.27,1.03,0.57,14:05:47,2014-08-05T18:05:47.242,0.47,4.57E+05,3.09E+06,31.04
675,1453.3,1453.3,0.72,362.94,341.45,0.94,0.77,0.87,0.93,1.15,8/5/2014,43.02,47.25,53.11,1,WE12at20%dilutionRepF_000008.tif,163.08,54.76,189.33,1.06,0.78,14:05:48,2014-08-05T18:05:48.950,0.09,4.17E+04,5.52E+04,35.88
676,50664.54,50664.54,0.78,362.94,341.45,0.94,0.63,0.68,0.94,1.48,8/5/2014,253.98,276.96,87.4,2.19,WE12at20%dilutionRepF_000008.tif,87.42,300.09,1021.21,1.13,0.63,14:05:48,2014-08-05T18:05:48.950,0.08,8.58E+06,1.11E+07,248.11
677,15037.79,15037.79,0.6,102.59,0.75,0.01,0.45,0.57,0.82,1.74,8/5/2014,138.37,165.94,62.7,3.16,WE12at20%dilutionRepF_000008.tif,127.58,208.61,628.98,1.14,0.59,14:05:49,2014-08-05T18:05:49.060,0.17,1.39E+06,2.39E+06,117.78
678,33828.81,33828.81,0.33,91.17,0.75,0.01,0,0.26,0.41,3.91,8/5/2014,207.54,318.71,118.11,10.2,WE12at20%dilutionRepF_000008.tif,129.01,399.46,1372.76,1.33,0.29,14:05:49,2014-08-05T18:05:49.427,0.35,4.68E+06,1.69E+07,166
679,1866.67,1866.67,0.57,61.87,15.36,0.25,0.6,0.65,0.81,1.53,8/5/2014,48.75,59.72,98.26,2.41,WE12at20%dilutionRepF_000008.tif,162.76,73.23,241.54,1.1,0.63,14:05:49,2014-08-05T18:05:49.609,0.18,6.07E+04,1.12E+05,35.38
680,26527.87,26527.87,0.74,266.99,255.17,0.96,0.35,0.5,0.84,1.99,8/5/2014,183.78,213.5,114.21,4.01,WE12at20%dilutionRepF_000008.tif,104.87,237.97,874.28,1.24,0.26,14:05:49,2014-08-05T18:05:49.770,0.14,3.25E+06,5.10E+06,175.8
681,3624.87,3624.87,0.72,53.59,0.75,0.01,0.75,0.88,0.94,1.14,8/5/2014,67.94,72.94,94.37,1,WE12at20%dilutionRepF_000008.tif,146.75,84.31,272.53,1.05,0.86,14:05:50,2014-08-05T18:05:50.792,0.07,1.64E+05,2.03E+05,56.51
682,48647.12,48647.12,0.66,514.18,506.14,0.98,0.51,0.7,0.88,1.44,8/5/2014,248.88,275.28,158.59,2.02,WE12at20%dilutionRepF_000008.tif,49.13,330.65,987.16,1.1,0.65,14:05:50,2014-08-05T18:05:50.961,0.1,8.07E+06,1.09E+07,214.43
683,7496.07,7496.07,0.61,27.18,0.75,0.03,0.49,0.64,0.8,1.57,8/5/2014,97.69,117,132.5,2.53,WE12at20%dilutionRepF_000008.tif,149.83,143.71,436.48,1.09,0.59,14:05:51,2014-08-05T18:05:51.260,0.16,4.88E+05,8.39E+05,90
684,24842.4,24842.4,0.72,124.41,0.75,0.01,0.66,0.81,0.93,1.23,8/5/2014,177.85,190.18,36.48,1,WE12at20%dilutionRepF_000008.tif,145.06,217.39,665.48,1.06,0.75,14:05:51,2014-08-05T18:05:51.813,0.06,2.95E+06,3.60E+06,155.11
685,29066.86,29066.86,0.46,159.11,0.75,0,0.21,0.65,0.71,1.55,8/5/2014,192.38,226.51,37.45,2.46,WE12at20%dilutionRepF_000008.tif,145.77,282.18,804.04,1.08,0.46,14:05:52,2014-08-05T18:05:52.009,0.15,3.73E+06,6.08E+06,141.08
686,7534.55,7534.55,0.7,52.54,0.75,0.01,0.61,0.7,0.89,1.43,8/5/2014,97.95,110.76,80.5,1.97,WE12at20%dilutionRepF_000008.tif,130.04,131.59,417.31,1.1,0.62,14:05:52,2014-08-05T18:05:52.075,0.12,4.92E+05,7.11E+05,88.34
687,4450.51,4450.51,0.97,79.75,0.75,0.01,0.89,0.84,0.99,1.19,8/5/2014,75.28,79.61,68.09,1,WE12at20%dilutionRepF_000008.tif,157.2,83.92,303.12,1.08,0.88,14:05:52,2014-08-05T18:05:52.211,0.05,2.23E+05,2.64E+05,72.44
688,18820.45,18820.45,0.34,257.19,221.9,0.86,0,0.46,0.54,2.19,8/5/2014,154.8,205.75,126.26,4.66,WE12at20%dilutionRepF_000008.tif,93.69,271.26,780.99,1.15,0.38,14:05:52,2014-08-05T18:05:52.458,0.25,1.94E+06,4.56E+06,102.97
689,8213.55,8213.55,0.64,257.19,221.9,0.86,0.62,0.79,0.9,1.26,8/5/2014,102.26,110.44,61.06,1,WE12at20%dilutionRepF_000008.tif,127.71,129.44,408.24,1.08,0.78,14:05:52,2014-08-05T18:05:52.458,0.07,5.60E+05,7.05E+05,81.29
690,4198.5,4198.5,0.91,0.75,70.86,94.64,0.73,0.74,0.94,1.36,8/5/2014,73.11,82.33,51.56,1.67,WE12at20%dilutionRepF_000008.tif,179.64,92.89,316.37,1.09,0.63,14:05:53,2014-08-05T18:05:53.616,0.11,2.05E+05,2.92E+05,72.72
691,4354.02,4354.02,0.43,3.58,0.75,0.21,0.24,0.39,0.59,2.57,8/5/2014,74.46,108.76,94.3,5.92,WE12at20%dilutionRepF_000008.tif,145.38,144.65,442.28,1.18,0.45,14:05:53,2014-08-05T18:05:53.733,0.32,2.16E+05,6.74E+05,68.85
692,7081.32,7081.32,0.55,120.8,108.19,0.9,0.49,0.67,0.82,1.5,8/5/2014,94.95,110.19,35.74,2.29,WE12at20%dilutionRepF_000008.tif,168.45,132,417.01,1.1,0.69,14:05:54,2014-08-05T18:05:54.284,0.14,4.48E+05,7.00E+05,70.55
693,17101.08,17101.08,0.23,238.19,197.18,0.83,0,0.39,0.4,2.56,8/5/2014,147.56,217.1,79.6,5.88,WE12at20%dilutionRepF_000008.tif,97.38,304.9,808.83,1.13,0.54,14:05:54,2014-08-05T18:05:54.451,0.32,1.68E+06,5.36E+06,82.13
694,2080.8,2080.8,0.7,78.19,0.75,0.01,0.77,0.9,0.94,1.11,8/5/2014,51.47,54.73,138.49,1,WE12at20%dilutionRepF_000008.tif,107.56,65.43,214.42,1.06,0.84,14:05:54,2014-08-05T18:05:54.777,0.06,7.14E+04,8.59E+04,42.79
695,8616.33,8616.33,0.63,281.56,188.09,0.67,0.52,0.67,0.86,1.5,8/5/2014,104.74,119.78,117.63,2.26,WE12at20%dilutionRepF_000008.tif,96.49,144.48,453.81,1.11,0.53,14:05:54,2014-08-05T18:05:54.958,0.13,6.02E+05,9.00E+05,88.6
696,27555.6,27555.6,0.59,197.57,0.75,0,0,0.38,0.62,2.61,8/5/2014,187.31,245.74,159.94,6.02,WE12at20%dilutionRepF_000008.tif,96.98,317.63,1017.63,1.26,0.02,14:05:55,2014-08-05T18:05:55.298,0.24,3.44E+06,7.77E+06,186.88
697,3058.64,3058.64,0.76,57.98,0.75,0.01,0.75,0.73,0.94,1.38,8/5/2014,62.4,69.49,88.93,1.76,WE12at20%dilutionRepF_000008.tif,114.72,79.06,279.16,1.12,0.7,14:05:55,2014-08-05T18:05:55.595,0.1,1.27E+05,1.76E+05,54.46
698,2136.45,2136.45,0.83,108.83,84.93,0.78,0.86,0.93,0.98,1.08,8/5/2014,52.16,54.94,31.02,1,WE12at20%dilutionRepF_000008.tif,144.88,61.59,213.4,1.05,0.89,14:05:56,2014-08-05T18:05:56.088,0.05,7.43E+04,8.68E+04,48.5
699,20974.31,20974.31,0.26,176.26,161.96,0.92,0,0.45,0.43,2.2,8/5/2014,163.42,235.91,60.72,4.71,WE12at20%dilutionRepF_000008.tif,133.86,335.57,824.12,1.07,0.42,14:05:56,2014-08-05T18:05:56.397,0.31,2.29E+06,6.87E+06,90.18
700,11328.63,11328.63,0.85,79.12,0.75,0.01,0.81,0.77,0.97,1.3,8/5/2014,120.1,127.89,73.97,1.36,WE12at20%dilutionRepF_000008.tif,86.9,140.18,478.59,1.11,0.8,14:05:56,2014-08-05T18:05:56.639,0.06,9.07E+05,1.10E+06,115.99
701,11753.99,11753.99,0.6,79.12,0.75,0.01,0.45,0.66,0.8,1.51,8/5/2014,122.33,144.23,65.68,2.32,WE12at20%dilutionRepF_000008.tif,147.73,173.8,523.86,1.08,0.52,14:05:56,2014-08-05T18:05:56.639,0.15,9.59E+05,1.57E+06,103.78
702,54497.25,54497.25,0.37,362.94,353.77,0.97,0,0.51,0.56,1.95,8/5/2014,263.42,336.5,145.4,3.86,WE12at20%dilutionRepF_000008.tif,58.18,445.55,1213.71,1.11,0.23,14:05:57,2014-08-05T18:05:57.419,0.22,9.57E+06,1.99E+07,182.72
703,1202.4,1202.4,0.8,84.6,69.76,0.82,0.85,0.93,0.97,1.07,8/5/2014,39.13,41.81,41.31,1,WE12at20%dilutionRepF_000008.tif,180.47,47.06,170.58,1.05,0.8,14:05:57,2014-08-05T18:05:57.746,0.06,3.14E+04,3.83E+04,35.65
704,6652.78,6652.78,0.77,84.6,69.76,0.82,0.73,0.83,0.95,1.21,8/5/2014,92.04,99.23,87.56,1,WE12at20%dilutionRepF_000008.tif,126.69,111.79,364.09,1.06,0.76,14:05:57,2014-08-05T18:05:57.746,0.07,4.08E+05,5.12E+05,78.65
705,18514.66,18514.66,0.73,185.15,137.01,0.74,0.62,0.58,0.91,1.73,8/5/2014,153.54,177.96,47.45,3.12,WE12at20%dilutionRepF_000008.tif,147.56,201.1,689.85,1.17,0.78,14:05:58,2014-08-05T18:05:58.197,0.14,1.90E+06,2.95E+06,144.51
706,5838.93,5838.93,0.77,189.2,169.79,0.9,0.77,0.85,0.96,1.18,8/5/2014,86.22,92.12,47.96,1,WE12at20%dilutionRepF_000008.tif,156.88,105.59,339.01,1.06,0.8,14:05:58,2014-08-05T18:05:58.338,0.06,3.36E+05,4.09E+05,75.39
707,38611.16,38611.16,0.5,282.12,268.04,0.95,0.34,0.64,0.79,1.56,8/5/2014,221.72,251.38,69.36,2.48,WE12at20%dilutionRepF_000008.tif,83.36,317.59,920.87,1.12,0.73,14:05:58,2014-08-05T18:05:58.464,0.12,5.71E+06,8.32E+06,162.01
708,3340.74,3340.74,0.42,41.74,0.75,0.02,0.44,0.74,0.71,1.36,8/5/2014,65.22,77.4,87.75,1.65,WE12at20%dilutionRepF_000008.tif,149.92,105.19,287.22,1.05,0.89,14:05:59,2014-08-05T18:05:59.080,0.16,1.45E+05,2.43E+05,38.8
709,10652.88,10652.88,0.8,37.45,0.75,0.02,0.75,0.86,0.96,1.16,8/5/2014,116.46,123.47,30.5,1,WE12at20%dilutionRepF_000008.tif,173.64,137.16,439.65,1.05,0.69,14:05:59,2014-08-05T18:05:59.160,0.06,8.27E+05,9.86E+05,110.37
710,1419.96,1419.96,0.88,102.79,69.76,0.68,0.85,0.83,0.97,1.21,8/5/2014,42.52,46.52,131.29,1,WE12at20%dilutionRepF_000008.tif,96.62,52,192.8,1.09,0.72,14:05:59,2014-08-05T18:05:59.376,0.09,4.03E+04,5.27E+04,40.97
711,28306.82,28306.82,0.81,56.62,0.75,0.01,0.52,0.65,0.93,1.55,8/5/2014,189.85,205.85,143.79,2.45,WE12at20%dilutionRepF_000008.tif,145.07,222.8,793.53,1.17,0.43,14:05:59,2014-08-05T18:05:59.609,0.08,3.58E+06,4.57E+06,187.32
712,1300.74,1300.74,0.75,56.62,0.75,0.01,0.71,0.71,0.89,1.41,8/5/2014,40.7,47.59,95.87,1.89,WE12at20%dilutionRepF_000008.tif,153.42,53.31,201.16,1.11,0.51,14:05:59,2014-08-05T18:05:59.609,0.14,3.53E+04,5.64E+04,41.76
